mask_name,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_glcm_Contrast,original_glcm_Correlation,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_RunLengthNonUniformity,original_glrlm_RunPercentage,original_glszm_SmallAreaEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_ZoneVariance,original_glszm_ZonePercentage,original_ngtdm_Coarseness,original_ngtdm_Contrast,original_ngtdm_Complexity,original_ngtdm_Strength
01_03_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},d07322e94b04016463897a5c7bcb3466da4046fb,2D,"(1.0, 1.0)","(512, 377)",22.424206316312997,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",3.7206036584635003,0.9799643019025622,0.06870089541024443,4.867387477998916,0.08186507668286694,135.48572193433472,922.9726449290404,2890.197425919793,0.11900641302989222,0.015987842719242015,190275.83661417323,28.503937007874015,148358.11058884618,0.0048842866345534435,0.00041131618017825806,0.022635335505085657,1038.825307254877,3.8710855998563853
01_09_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},41e06a842f12e720173ec40ba4462889cedb7185,2D,"(1.0, 1.0)","(512, 377)",22.310075431034484,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",6.291156240203645,0.965130095989329,0.0625802438699469,5.005217330421724,0.08276455052743721,149.8579293464602,753.8822332262196,2597.9295968048627,0.11447066062861154,0.025437215823430597,250927.41235059762,21.756972111553786,208001.6808185584,0.004826598209735883,0.0005738828459497814,0.02346588612665637,1051.0089957608996,4.1911440060610365
01_11_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},ec1f4a942fd652c059ca873b70f798b707deec7e,2D,"(1.0, 1.0)","(512, 377)",22.650960502320956,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",11.010708970278326,0.9447557352929464,0.0651562674113516,4.666364594593414,0.08287297428357634,127.65397763476432,1021.2950380589728,2954.1784170951387,0.12121299527916389,0.016394430034841985,98038.05904761904,36.45904761904762,58791.05297414966,0.0050477371715365316,0.0002797418492884893,0.07666702834209357,1360.4103467410546,2.9176124247200854
01_11_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},43430168176f91b76e2bdde01327c10dc2666bbf,2D,"(1.0, 1.0)","(512, 377)",22.457689199270558,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",3.5266253142683768,0.9818460549939629,0.06920646404318365,4.855382356090569,0.08340956175124177,128.30490075237336,935.9661906580125,2917.0915566408785,0.12101589316103725,0.019930434415978845,110634.51219512195,26.609756097560975,72556.81102049006,0.005124655071293278,0.0004822710320073533,0.03633032956210191,589.2162149670579,2.2392954545069936
02_08_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},b0c6a9d67cd6d4ea49826aaeae2aebd91d40a3c4,2D,"(1.0, 1.0)","(512, 377)",22.780208678713528,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",15.174259882344073,0.9441847730828556,0.0633242750074296,4.571954647813652,0.07715665212101754,148.89624925089223,919.2724499208027,2678.813849927572,0.11457882642514446,0.014568745605480575,207239.02433090025,29.7639902676399,143200.47347576678,0.003951657100002884,0.0002793153117510071,0.3924438387675699,429.37217139808365,0.6788845132172999
02_09_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},41e06a842f12e720173ec40ba4462889cedb7185,2D,"(1.0, 1.0)","(512, 377)",22.310075431034484,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",6.291156240203645,0.965130095989329,0.0625802438699469,5.005217330421724,0.08276455052743721,149.8579293464602,753.8822332262196,2597.9295968048627,0.11447066062861154,0.025437215823430597,250927.41235059762,21.756972111553786,208001.6808185584,0.004826598209735883,0.0005738828459497814,0.02346588612665637,1051.0089957608996,4.1911440060610365
03_06_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},b62b56883e1970606a246c78f5ac03c3691bf4a2,2D,"(1.0, 1.0)","(512, 377)",22.38299382460212,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",14.323786962019682,0.9288347783841251,0.060222067511294525,4.8081881121979295,0.07987637072277505,139.26750583250032,845.2911537234904,2790.4940356211778,0.11688155604911207,0.013534808304525293,162402.74842767295,28.62683438155136,114859.55152090505,0.004586229772996048,0.00035331027038304567,0.07576419400217853,1175.5397911250975,2.831981135793045
03_06_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},861b59d3b259739d49681238cc0d3675cb22e187,2D,"(1.0, 1.0)","(512, 377)",22.375481805371354,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",8.39517758283488,0.95040937012476,0.05882963968491688,5.0895405502863165,0.08496985151091857,123.71819603001387,851.7503209382377,3174.881904767247,0.12372244175872776,0.021815130453596527,132552.75171232875,27.54794520547945,100835.21544555732,0.005615006682242542,0.0005043735537127044,0.014456356472575637,1764.5724155611972,5.103996568443528
03_07_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7f938fdffd37be11a065cd7528ab085e4fa1a133,2D,"(1.0, 1.0)","(512, 377)",22.447208637267906,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",8.385679405899996,0.9633953571837297,0.05858488411244923,4.854753262260025,0.07918714590083742,134.91924098793726,809.3128844884479,2727.4044408803406,0.11689597815531648,0.021541986443440353,140787.48516949153,26.076271186440678,92231.68201935505,0.004538156085648081,0.0004863228786291745,0.12409445075771917,496.3469268570705,1.2134204665142716
03_08_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},b0c6a9d67cd6d4ea49826aaeae2aebd91d40a3c4,2D,"(1.0, 1.0)","(512, 377)",22.780208678713528,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",15.174259882344073,0.9441847730828556,0.0633242750074296,4.571954647813652,0.07715665212101754,148.89624925089223,919.2724499208027,2678.813849927572,0.11457882642514446,0.014568745605480575,207239.02433090025,29.7639902676399,143200.47347576678,0.003951657100002884,0.0002793153117510071,0.3924438387675699,429.37217139808365,0.6788845132172999
04_01_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},168fbc68f088488e461136245a323a3ef5721b10,2D,"(1.0, 1.0)","(512, 377)",22.611250414456233,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",14.379672728967051,0.941313029167681,0.06646573362814605,4.618015597635106,0.07744449090451434,148.91258771604396,904.0134564301446,2541.6394911352636,0.11324237791687097,0.02376961274637819,194845.94736842104,27.93821510297483,138200.85811833336,0.004201640274212313,0.0003151498168167168,0.2416390300160271,583.777953371129,0.9838592684955417
04_04_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},8f52f3afb66bd09ca82fec306cf5f808f454bf0b,2D,"(1.0, 1.0)","(512, 377)",22.211346775530505,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",5.61152638764744,0.9702284449253201,0.057677176259991206,5.087129269772703,0.08615853235426471,133.29062422667317,844.3339538845232,2999.4926514979097,0.12127308738834888,0.018667292572858714,132167.2442477876,29.71858407079646,98280.62493852297,0.005432326670320267,0.0005005051762348877,0.027657908922564728,925.3439143439357,3.102074668126724
04_06_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},b62b56883e1970606a246c78f5ac03c3691bf4a2,2D,"(1.0, 1.0)","(512, 377)",22.38299382460212,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",14.323786962019682,0.9288347783841251,0.060222067511294525,4.8081881121979295,0.07987637072277505,139.26750583250032,845.2911537234904,2790.4940356211778,0.11688155604911207,0.013534808304525293,162402.74842767295,28.62683438155136,114859.55152090505,0.004586229772996048,0.00035331027038304567,0.07576419400217853,1175.5397911250975,2.831981135793045
04_06_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},861b59d3b259739d49681238cc0d3675cb22e187,2D,"(1.0, 1.0)","(512, 377)",22.375481805371354,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",8.39517758283488,0.95040937012476,0.05882963968491688,5.0895405502863165,0.08496985151091857,123.71819603001387,851.7503209382377,3174.881904767247,0.12372244175872776,0.021815130453596527,132552.75171232875,27.54794520547945,100835.21544555732,0.005615006682242542,0.0005043735537127044,0.014456356472575637,1764.5724155611972,5.103996568443528
04_07_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7f938fdffd37be11a065cd7528ab085e4fa1a133,2D,"(1.0, 1.0)","(512, 377)",22.447208637267906,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",8.385679405899996,0.9633953571837297,0.05858488411244923,4.854753262260025,0.07918714590083742,134.91924098793726,809.3128844884479,2727.4044408803406,0.11689597815531648,0.021541986443440353,140787.48516949153,26.076271186440678,92231.68201935505,0.004538156085648081,0.0004863228786291745,0.12409445075771917,496.3469268570705,1.2134204665142716
05_01_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},2d4fd160b8bdac02a0b6eac092c825bacbf5366e,2D,"(1.0, 1.0)","(512, 377)",22.45903100132626,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",7.943016568705403,0.9631795585012949,0.05644629280974239,4.941074362277887,0.08018057975623707,127.0259678738309,846.190878443459,3123.970311484045,0.12131154633822724,0.013372127781083761,109635.93831775701,31.38504672897196,71842.39809939734,0.005143884546232465,0.00045456685889165213,0.11221797315096158,532.1154800338134,1.397378732459124
05_01_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},168fbc68f088488e461136245a323a3ef5721b10,2D,"(1.0, 1.0)","(512, 377)",22.611250414456233,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",14.379672728967051,0.941313029167681,0.06646573362814605,4.618015597635106,0.07744449090451434,148.91258771604396,904.0134564301446,2541.6394911352636,0.11324237791687097,0.02376961274637819,194845.94736842104,27.93821510297483,138200.85811833336,0.004201640274212313,0.0003151498168167168,0.2416390300160271,583.777953371129,0.9838592684955417
05_03_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},102e3fef769ebbe1cc36e6f163a2dd7bf290c79a,2D,"(1.0, 1.0)","(512, 377)",22.33738291611406,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",5.455700633005167,0.9711827263694645,0.06234251241477797,5.004452428911984,0.08292563805449604,131.19221642037186,842.4896429786129,3026.0365168678154,0.1209365715769131,0.01760678936667128,170745.04255319148,25.437137330754354,130274.03159127384,0.004970819271779784,0.0004529164325286417,0.041172975129230543,727.0548124765475,2.3260073777264623
05_03_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},ac1e63ac357b9e9f5ab618b7526325ed7605e759,2D,"(1.0, 1.0)","(512, 377)",22.353712491710876,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",9.950099605238096,0.9525931555026269,0.05976781531247844,4.905171216230562,0.08333190495238561,126.50891029228703,903.5202038016319,3153.8768028722798,0.1223859932504543,0.021333878152577215,142407.56660412758,31.58161350844278,104329.86542949567,0.005124655071293278,0.0003897807315370399,0.10181396996887974,707.2719782145721,1.3605114575882893
05_04_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},8f52f3afb66bd09ca82fec306cf5f808f454bf0b,2D,"(1.0, 1.0)","(512, 377)",22.211346775530505,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",5.61152638764744,0.9702284449253201,0.057677176259991206,5.087129269772703,0.08615853235426471,133.29062422667317,844.3339538845232,2999.4926514979097,0.12127308738834888,0.018667292572858714,132167.2442477876,29.71858407079646,98280.62493852297,0.005432326670320267,0.0005005051762348877,0.027657908922564728,925.3439143439357,3.102074668126724
05_11_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},cdb4bc15263d537d99f404fad92c7870607e8196,2D,"(1.0, 1.0)","(512, 377)",22.393660891909814,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",8.215135529708263,0.9626818671500721,0.06249204004439786,4.824380798262981,0.07529290985351374,154.64650010440357,812.2241010846493,2709.2904299875368,0.11405001586431682,0.0057836245743849496,254920.92821782178,22.46039603960396,188643.99428364867,0.0038843539377157307,0.000525047418845101,0.11141231409632527,406.4834162225336,1.3259378007708058
05_11_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},6f83e046cf1b05761a8ee6af1ca257dda0b82b1c,2D,"(1.0, 1.0)","(512, 377)",22.594433852785144,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",10.418069490026923,0.9558803652739998,0.07230539387998929,4.553578967170793,0.08096572567952388,152.46642677320386,980.4186773905585,2756.9967909577804,0.1159753670426029,0.02453817343573213,283146.23644251627,32.522776572668114,232245.59109923258,0.004432393973482554,0.0003242251534365708,0.21028155438029417,575.2200782239169,1.520014764850928
06_01_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},2d4fd160b8bdac02a0b6eac092c825bacbf5366e,2D,"(1.0, 1.0)","(512, 377)",22.45903100132626,0.0,132.0,8eddc47644d77647da77719ed92d1a3e4ff13986,"(1.0, 1.0)","(512, 377)","(0, 0, 512, 377)",104007,1,"(254.7728422125434, 188.5449440903016)","(254.7728422125434, 188.5449440903016)",7.943016568705403,0.9631795585012949,0.05644629280974239,4.941074362277887,0.08018057975623707,127.0259678738309,846.190878443459,3123.970311484045,0.12131154633822724,0.013372127781083761,109635.93831775701,31.38504672897196,71842.39809939734,0.005143884546232465,0.00045456685889165213,0.11221797315096158,532.1154800338134,1.397378732459124
