mask_name,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image- Hash,diagnostics_Image- Dimensionality,diagnostics_Image- Spacing,diagnostics_Image- Size,diagnostics_Image- Mean,diagnostics_Image- Minimum,diagnostics_Image- Maximum,diagnostics_Mask- Hash,diagnostics_Mask- Spacing,diagnostics_Mask- Size,diagnostics_Mask- BoundingBox,diagnostics_Mask- VoxelNum,diagnostics_Mask- VolumeNum,diagnostics_Mask- CenterOfMassIndex,diagnostics_Mask- CenterOfMass, glcm_Contrast, glcm_Correlation, glcm_JointEnergy, glcm_JointEntropy, glrlm_ShortRunEmphasis, glrlm_LongRunEmphasis, glrlm_GrayLevelNonUniformity, glrlm_RunLengthNonUniformity, glrlm_RunPercentage, glszm_SmallAreaEmphasis, glszm_LargeAreaEmphasis, glszm_GrayLevelNonUniformity, glszm_ZoneVariance, glszm_ZonePercentage, ngtdm_Coarseness, ngtdm_Contrast, ngtdm_Complexity, ngtdm_Strength
14_05_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},05e1a0fceeb87a9ada502045ad25432134426c96,2D,"(1.0, 1.0)","(512, 254)",22.70876906988189,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.40308062304526,0.951148495831783,0.07695123004246249,4.923351939077103,0.1549671850593677,46.795003629783864,1736.5797106054956,5278.590999082888,0.23160972497873544,0.013149660816993782,10581.320522674865,93.94850115295927,7641.530459925287,0.01844343634817125,0.00019379259265513824,0.058618037950528404,2965.107980680971,3.582688069954183
15_01_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},625c7b74c6fa4db8bb44166e61bf8757f3b21ae1,2D,"(1.0, 1.0)","(512, 254)",22.412424643208663,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",7.765216959497302,0.9611085808403671,0.05107695457924183,5.498000692088737,0.1639339134045545,36.73974206036502,1137.2523020983638,4803.643257418825,0.2281684150836405,0.010582476992189649,15837.165750196387,73.03142183817754,12766.63038797825,0.018046498440601078,0.00043555487314783485,0.0693083298922414,1337.906325564457,3.213083888978581
15_04_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},4d18c88525572d2a178fb419974957ec5098f282,2D,"(1.0, 1.0)","(512, 254)",22.35909817913386,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.557034896696315,0.9433598122010434,0.04831456481502726,5.714089888144879,0.167005965576642,35.37611960735283,1267.1144420792457,6208.496924209809,0.24933725545789623,0.01182231157863357,4510.866290018833,88.29441305712493,2550.0389257931256,0.022582931669974483,0.0003130532380918267,0.040100431556795206,3408.9151660133894,4.240213098856179
15_05_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},848fa89420261ceeb682b0c64e870441ad023480,2D,"(1.0, 1.0)","(512, 254)",22.499423289862204,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.507528433746197,0.9430806063171404,0.05192713288025417,5.489584707913945,0.1650985802710209,37.291849289848585,1377.5101577491093,6243.129599564557,0.24830592571590587,0.011800159661714075,4002.151219512195,105.10853658536585,2152.102290303391,0.023249220300538703,0.0002567412566926347,0.05774187131084863,3638.4143420611736,3.9431638743728508
15_09_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},1d96727b12a01c9fbd09a26f280cd0786868c59f,2D,"(1.0, 1.0)","(512, 254)",22.30775559793307,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.784808962145089,0.9442401533687352,0.0489419777053057,5.438309673800326,0.152873415288118,49.22661534091472,1024.1474709958,4429.095990778949,0.21707187411397788,0.008819468417078459,19419.918894009217,56.52073732718894,15193.121467858738,0.015381343918344201,0.0004697604128155188,0.08011913424314349,1725.8122890862155,3.2954892224914465
15_09_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},3642a44182af11bc4769f6652d455c12a2f12e14,2D,"(1.0, 1.0)","(512, 254)",22.696181409940944,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.446920024743024,0.9271043686851034,0.05632076756092821,5.107319739283784,0.15321817295622886,53.3601205324192,1101.0963138947325,4087.813095300572,0.2105188545506096,0.012990361354366575,39599.46022155086,65.59617321248741,34553.167795920905,0.014077119364899348,0.00033968414615051897,0.12932180368344465,2154.0522102422947,3.2867811193599654
16_06_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},fc9c50f86095ae2217b81b48f82bd35413dbf00a,2D,"(1.0, 1.0)","(512, 254)",22.31129275344488,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.719119930905338,0.9252190324085094,0.051221534686077395,5.365065727039553,0.15007886949699917,70.35138176467,990.0584065325467,4352.373993428764,0.20872200170116248,0.010673318033651824,45907.605429864256,65.84524886877828,41832.429573514055,0.01566487099518004,0.0004031806786920674,0.09653204519554132,2391.0560827579047,3.3501901627798176
16_10_24,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},57a29f2fd80586aeae598f55d24652a5f25a88fc,2D,"(1.0, 1.0)","(512, 254)",22.807071235236222,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",21.61021693630347,0.9053358069796084,0.0720223365012641,4.667050248799848,0.15791618513192562,40.513499439753886,1670.1530426346937,4422.978538077179,0.22167564502409978,0.015924642169087004,19728.36868186323,90.50644202180376,14840.848337214817,0.014303941026368018,0.00017151669616032267,0.4134963512070614,1906.5480953512722,1.6650986169626731
16_11_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},548f146ac5a933ab378f7f786cb5cfe3075d61f9,2D,"(1.0, 1.0)","(512, 254)",22.337152436023622,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.239898637631642,0.948917661866782,0.05368257699808229,5.358259216724843,0.15630045617116067,54.93298626437538,895.2089763652193,3681.261604600215,0.20247022965693223,0.018333153940302854,48674.21673819742,36.072961373390555,42945.74089594577,0.013212361780550042,0.0005411439391981498,0.054555375477880294,1689.1794750747943,3.7584755267701686
17_06_22,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},fc9c50f86095ae2217b81b48f82bd35413dbf00a,2D,"(1.0, 1.0)","(512, 254)",22.31129275344488,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.719119930905338,0.9252190324085094,0.051221534686077395,5.365065727039553,0.15007886949699917,70.35138176467,990.0584065325467,4352.373993428764,0.20872200170116248,0.010673318033651824,45907.605429864256,65.84524886877828,41832.429573514055,0.01566487099518004,0.0004031806786920674,0.09653204519554132,2391.0560827579047,3.3501901627798176
17_09_21,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},e09e52120e476fb829ad04ebadc0801c8037ec93,2D,"(1.0, 1.0)","(512, 254)",22.414185531496063,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",4.665660821207136,0.9759715306191462,0.0583659529126255,4.987946884368747,0.1392591800452807,116.67059006380389,707.4661483830008,2510.4869594832294,0.16277643889991494,0.010627130664355439,291747.2154340836,32.48874598070739,278885.7592870214,0.008817692089594556,0.0007574966376509266,0.03380429744606784,1397.7153240892014,6.410897299138329
17_11_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},548f146ac5a933ab378f7f786cb5cfe3075d61f9,2D,"(1.0, 1.0)","(512, 254)",22.337152436023622,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.239898637631642,0.948917661866782,0.05368257699808229,5.358259216724843,0.15630045617116067,54.93298626437538,895.2089763652193,3681.261604600215,0.20247022965693223,0.018333153940302854,48674.21673819742,36.072961373390555,42945.74089594577,0.013212361780550042,0.0005411439391981498,0.054555375477880294,1689.1794750747943,3.7584755267701686
18_01_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},09097e0e6a0361e339a5323f63167f2477c71c39,2D,"(1.0, 1.0)","(512, 254)",22.486274298720474,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",23.346526816792892,0.9039589857025613,0.04826515193018644,5.350469448420207,0.1592654979738788,40.35325410085382,1065.3456309800176,4698.2412624307835,0.22530124751913808,0.01218631055298599,16792.618453865336,72.14214463840399,13354.35100251588,0.017054153671675645,0.00035368452590737705,0.36002491834093575,1205.138706594862,1.3779044065093622
18_04_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},ad1a77dc0938abc883b82b2e37c6a86538b99903,2D,"(1.0, 1.0)","(512, 254)",22.46480530265748,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.752113453551223,0.9491150475263658,0.050373471223829513,5.191149741844467,0.14520196198276317,65.4517938159666,907.2136877790986,3504.457484584885,0.19523674510915792,0.014615894341004883,51787.235849056604,50.35849056603774,44867.664271092915,0.012021548057839523,0.0005041052437182655,0.18837500016968586,993.3788377528103,2.295034620297755
18_04_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},c842c42fa5cfb77718360449c7801c352023c7e6,2D,"(1.0, 1.0)","(512, 254)",22.572019562007874,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.283123616384003,0.942702400893547,0.04697018050577751,5.648216355880448,0.16556754214946875,37.97687782679344,1161.2435188334084,5979.036225374837,0.244549191947831,0.01025481906794576,8448.571608832808,90.89274447949526,6467.900450795611,0.022469520839240146,0.0003219113096567287,0.05514407960532501,3116.6820129752577,3.984253024169824
18_05_20,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},ef376210d29d098a57a68de48b80fcd912807d54,2D,"(1.0, 1.0)","(512, 254)",22.58519162155512,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",8.733411201943873,0.949374075262789,0.0683360114303102,5.09444198065966,0.15811673769132534,45.280125975051035,1521.7267253764496,5057.8049015043325,0.22945137510632263,0.012370820536151574,11447.317572892041,80.3364854215918,8357.394505952392,0.01798979302523391,0.00025411344019187984,0.05265738466576196,2609.189491878257,3.821783310389535
18_08_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},dd71a59adefd79616a5460f8ea49d2e54dc9bf97,2D,"(1.0, 1.0)","(512, 254)",22.417814960629922,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",17.00362842718554,0.9195654941240934,0.052593793098150654,5.58369650397288,0.16475977759803456,36.49347463822538,1211.597932759782,5337.076328183298,0.23752835270768358,0.011701217923566492,8363.101871101871,81.53499653499654,5973.4301267523715,0.0204564785937057,0.0003280675611985062,0.10996860692528333,1733.959446086117,2.012238570759835
18_10_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},f01b7b97b4d356ce5b02564aa0160776272c9a22,2D,"(1.0, 1.0)","(512, 254)",22.28083476870079,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",7.634161745583394,0.9612059750827177,0.0542704786804871,5.34382098563016,0.14354712844657766,62.97822332512641,825.5678473367547,3364.950132915522,0.19306776297136377,0.010660569786736507,65492.86531585221,31.457687723480333,58424.04424075996,0.011893960873263396,0.0007396908246641162,0.03109240146630204,1708.2533170538459,5.307373203872218
18_10_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},e2d19256e1883e9211dcb4485d80660842935bdd,2D,"(1.0, 1.0)","(512, 254)",22.678326464074804,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",13.916314207330943,0.9375726983605233,0.058188548164137516,5.025059237856552,0.14994060477847204,63.051008525575384,1026.0596425218998,3581.0914054448385,0.19947193081939324,0.018157653892535663,88850.34011976048,52.56646706586827,81713.63159668686,0.01183725545789623,0.0004429046716362555,0.21807139002464165,1014.3197014528769,2.3794940537921256
19_05_23,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},e14d6cad0d18f8cae7cb59dc15db58d4fee5b914,2D,"(1.0, 1.0)","(512, 254)",22.29206908218504,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",10.923665978666913,0.9515218188572494,0.049362497295060315,5.298475145996249,0.1470555717622114,57.68315556229563,895.1119898302077,3683.0387279460133,0.19996101502693506,0.014558694925621922,30897.270425776755,40.70080552359033,24308.090634977172,0.012319251488517154,0.0006265335037793775,0.10850022936155382,1005.5768579616171,2.043536664330892
19_09_24,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},41bd68ec5943fc979f910b88ea0265d24f9d1a6f,2D,"(1.0, 1.0)","(512, 254)",22.508412278543307,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",15.391314135669633,0.9370469317649328,0.05300356400821477,5.173477874256657,0.15829105168867627,41.811176665574024,1231.2678480568413,4541.25796361611,0.22179968812021547,0.01108935230503863,15525.066545123063,76.77392889699179,11390.236574597662,0.015551460164445705,0.0003222907002750388,0.28912557196954314,1046.614580872638,1.3905834737193805
20_01_19,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},fcad13e17b1bd29a63b8d7e221871e8d432e262c,2D,"(1.0, 1.0)","(512, 254)",22.528474101870078,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",11.108272871882495,0.9473651012112536,0.04884337598190078,5.30354591822352,0.1621345653231951,37.30268761071646,1190.2295173500618,4835.158394502699,0.2290260844910689,0.009486547974916588,21043.63577759871,84.55519742143433,17812.70727448751,0.017592855117663737,0.0003692776033258794,0.15926693457301477,1443.5916229092013,2.6323696510953183
20_04_18,v3.1.0,1.24.3,2.3.1,1.4.1,3.8.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 1, 'enableDiagnostics': False}",{'Original': {}},7d5bf5a2a1444de7fae3de50258801169607ebbb,2D,"(1.0, 1.0)","(512, 254)",22.475908895177167,0.0,132.0,fc5b746d5a3eedf45ba85b6ddcf2cfbb513ddce4,"(1.0, 1.0)","(512, 254)","(0, 0, 512, 254)",70540,1,"(217.85083640487667, 142.3380209810037)","(217.85083640487667, 142.3380209810037)",13.973724975703746,0.9427832501677118,0.05028864839069801,5.179004856166502,0.14535600874806542,68.74342788090414,909.8466942005649,3544.5639467377987,0.19414516586333996,0.0069533370996543555,54219.12960760999,54.22711058263972,47183.88958278251,0.01192231358094698,0.0004804719809011693,0.2631830199312459,850.6562482603478,1.758883818255073
